folio,ordenpersona,ordenviaje,ordenetapa,modoetapa,cuadrascaminadasantes,minutoscaminadosantes,tipoasiento,ordenvehiculoviaje,situacionbicicleta,usohabitualbicicleta,usociclovia,motivonousociclovia,tiempoespera,vehiculosnouso,numerovehiculonouso,lineatransportepublico,pagotarifaviaje,montotarifaviaje,lugarbajovehiculo,lugarbajovehiculocomuna,zona_lugarbajovehiculo,sector_lugarbajovehiculo,dondeestacionovehiculo,lugarestacionovehiculo,montopagoestacionamiento,lugarestacionobicicleta
10662,1,1,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de trabajo,No pago,Desconocido
10662,1,2,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10662,4,1,1,Bicicleta,0.0,1.0,Desconocido,No aplica,Propia (del hogar),Si,"Si, en parte del trayecto",No existia en la ruta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Estacionamiento formal
10662,4,2,1,Bicicleta,0.0,1.0,Desconocido,No aplica,Propia (del hogar),Si,"Si, en parte del trayecto",No existia en la ruta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Estacionamiento formal
10662,4,3,1,Bicicleta,0.0,1.0,Desconocido,No aplica,Propia (del hogar),Si,"Si, en parte del trayecto",No existia en la ruta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Estacionamiento formal
10662,4,4,1,Bicicleta,0.0,1.0,Desconocido,No aplica,Propia (del hogar),Si,"Si, en parte del trayecto",No existia en la ruta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Estacionamiento formal
10671,1,1,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,No fue estacionado,Desconocido,Desconocido,Desconocido
10671,1,2,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de trabajo,No pago,Desconocido
10671,1,3,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10671,1,4,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de trabajo,No pago,Desconocido
10671,1,5,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10671,2,1,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de trabajo,No pago,Desconocido
10671,2,2,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10671,2,3,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de trabajo,No pago,Desconocido
10671,2,4,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10671,3,1,1,Auto,0.0,1.0,Chofer,3.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de trabajo,No pago,Desconocido
10671,3,2,1,Auto,0.0,1.0,Chofer,3.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10671,3,3,1,Auto,0.0,1.0,Chofer,3.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de trabajo,No pago,Desconocido
10671,3,4,1,Auto,0.0,1.0,Chofer,3.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10681,1,1,1,Taxi o radiotaxi,0.0,1.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,5.0,No,Desconocido,Yaganes,"Si, adulto",2000.0,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10681,1,2,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10682,2,1,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10682,2,2,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10682,2,3,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10682,2,4,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10691,1,1,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,No sabe o no responde,No pago,Desconocido
10691,1,2,1,Auto,0.0,1.0,Chofer,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10691,2,1,1,Auto,0.0,1.0,Pasajero,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,No sabe o no responde,No pago,Desconocido
10691,2,2,1,Auto,0.0,1.0,Pasajero,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10691,3,1,1,Auto,0.0,1.0,Pasajero,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,No sabe o no responde,No pago,Desconocido
10691,3,2,1,Auto,0.0,1.0,Pasajero,1.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10692,1,1,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de trabajo,No pago,Desconocido
10692,1,2,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10692,1,3,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de trabajo,No pago,Desconocido
10692,1,4,1,Auto,0.0,1.0,Chofer,2.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En el lugar de destino,En el lugar de residencia,No pago,Desconocido
10692,3,1,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10692,3,2,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10701,2,1,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10701,2,2,1,Taxi o radiotaxi,0.0,1.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,5.0,No,Desconocido,Yaganes,"Si, adulto",2000.0,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10702,1,1,1,Taxi colectivo,0.0,1.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,0.0,No,Desconocido,Linea 21,"Si, adulto",500.0,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10702,1,2,1,Taxi colectivo,0.0,1.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,0.0,No,Desconocido,Linea 21,"Si, adulto",500.0,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10702,1,3,1,Taxi colectivo,0.0,1.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,0.0,No,Desconocido,Linea 21,"Si, adulto",500.0,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10702,1,4,1,Taxi colectivo,0.0,1.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,0.0,No,Desconocido,Linea 21,"Si, adulto",500.0,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10702,2,1,1,Taxi colectivo,0.0,1.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,2.0,No,Desconocido,Linea 21,"No, pase liberado",Desconocido,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10702,2,2,1,Taxi colectivo,0.0,1.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,1.0,No,Desconocido,Linea 21,"No, pase liberado",Desconocido,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10702,3,1,1,Auto,0.0,1.0,Pasajero,99.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,No fue estacionado,Desconocido,Desconocido,Desconocido
10702,3,2,1,Auto,0.0,1.0,Pasajero,99.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,No fue estacionado,Desconocido,Desconocido,Desconocido
10711,1,1,1,Taxi o radiotaxi,0.0,1.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,2.0,No,Desconocido,Milodon,"Si, adulto",2000.0,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10711,1,2,1,Taxi o radiotaxi,0.0,1.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,1.0,No,Desconocido,Milodon,"Si, adulto",2000.0,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10711,2,1,1,Bus institucional,0.0,1.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10711,2,2,1,Bus institucional,0.0,1.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10712,1,1,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10712,1,2,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10712,1,3,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10712,1,4,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10712,3,1,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10712,3,2,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10712,4,1,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10712,4,2,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10712,5,1,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10712,5,2,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10712,6,1,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10712,6,2,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10721,1,1,1,Auto,0.0,1.0,Pasajero,99.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,No fue estacionado,Desconocido,Desconocido,Desconocido
10721,1,2,1,Auto,1.0,2.0,Pasajero,99.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,En otro lugar,En la calle,No pago,Desconocido
10721,1,3,1,Auto,0.0,1.0,Pasajero,99.0,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,No fue estacionado,Desconocido,Desconocido,Desconocido
10721,1,4,1,Enteramente a pie,Desconocido,Desconocido,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10721,2,1,1,Bus interurbano o rural,0.0,1.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"No, pase liberado",Desconocido,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
10721,2,2,1,Bus interurbano o rural,0.0,1.0,Desconocido,No aplica,No aplica,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"No, pase liberado",Desconocido,En el lugar de destino,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
