folio,ordenpersona,ordenviaje,proposito,propositovc,origenactividadcomuna,lugaractividadcomuna,actividadempresa,tipoasiento,modoetapa1,cuadrascaminadasdespues,minutoscaminadosdespues,horallegadahora,horallegadaminuto,horavolviosalirhora,horavolviosalirminuto,coord_origenviaje,zona_origenviaje,sector_origenviaje,horasalida,zona_destinoviaje,sector_destinoviaje,horallegada,tiempoviaje,periodo,numeroetapasviaje,horamediaviaje,modoagregado,propositoagregado,factorexpansionv
10651,2,2,Volver a casa,Recreacion,Puerto Natales,Puerto natales,,Pasajero,Auto,0,1,20,0,99,99,"-51.7334387, -72.4967597999999",30,2.Residencial Central,30-12-1899 19:45:00,2,Borde Costero,30-12-1899 20:00:00,30-12-1899 0:15:00,Punta Tarde (18:00-20:00),1,30-12-1899 19:52:30,Transporte privado,Otros,"24,432"
10651,3,1,Recreacion,No aplica,Puerto Natales,Puerto natales,,Pasajero,Auto,0,1,18,30,19,45,"-51.72552,-72.50827",2,4.Borde Costero,30-12-1899 18:20:00,30,Residencial Central,30-12-1899 18:30:00,30-12-1899 0:10:00,Punta Tarde (18:00-20:00),1,30-12-1899 18:25:00,Transporte privado,Otros,"11,634"
10651,3,2,Volver a casa,Recreacion,Puerto Natales,Puerto natales,,Pasajero,Auto,0,1,20,0,99,99,"-51.7334387, -72.4967597999999",30,2.Residencial Central,30-12-1899 19:45:00,2,Borde Costero,30-12-1899 20:00:00,30-12-1899 0:15:00,Punta Tarde (18:00-20:00),1,30-12-1899 19:52:30,Transporte privado,Otros,"11,634"
10652,3,1,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,1,3,8,0,8,3,"-51.72552,-72.50827",2,4.Borde Costero,30-12-1899 7:30:00,32,Residencial Sur,30-12-1899 8:00:00,30-12-1899 0:30:00,Punta mañana (7:30-10-30),1,30-12-1899 7:45:00,Transporte privado,Otros,"9,588"
10652,3,2,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,1,3,13,0,13,3,"-51.72962, -72.48742",32,5.Residencial Sur,30-12-1899 8:03:00,32,Residencial Sur,30-12-1899 13:00:00,30-12-1899 4:57:00,Punta mañana (7:30-10-30),1,30-12-1899 10:31:30,Transporte privado,Otros,"9,588"
10652,3,3,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,1,3,14,30,14,33,"-51.72962, -72.48742",32,5.Residencial Sur,30-12-1899 13:03:00,32,Residencial Sur,30-12-1899 14:30:00,30-12-1899 1:27:00,Mediodia (11:30-14:00),1,30-12-1899 13:46:30,Transporte privado,Otros,"9,588"
10652,3,4,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,1,3,16,0,16,3,"-51.72962, -72.48742",32,5.Residencial Sur,30-12-1899 14:33:00,32,Residencial Sur,30-12-1899 16:00:00,30-12-1899 1:27:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:16:30,Transporte privado,Otros,"9,588"
10652,3,5,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,0,2,17,0,17,2,"-51.72962, -72.48742",32,5.Residencial Sur,30-12-1899 16:03:00,21,Residencial Central,30-12-1899 17:00:00,30-12-1899 0:57:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 16:31:30,Transporte privado,Otros,"9,588"
10652,3,6,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,2,2,18,0,18,10,"-51.7311694, -72.5055604",21,2.Residencial Central,30-12-1899 17:02:00,21,Residencial Central,30-12-1899 18:00:00,30-12-1899 0:58:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 17:31:00,Transporte privado,Otros,"9,588"
10652,3,7,Trabajo,No aplica,Puerto Natales,Puerto natales,Servicios,Chofer,Auto,0,1,23,0,7,0,"-51.7311694, -72.5055604",21,2.Residencial Central,30-12-1899 18:10:00,0,Zona Externa,30-12-1899 23:00:00,30-12-1899 4:50:00,Punta Tarde (18:00-20:00),1,30-12-1899 20:35:00,Transporte privado,Trabajo,"9,588"
10652,3,8,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,7,7,99,99,"-51.7031568, -72.4593105",0,0.Zona Externa,30-12-1899 7:00:00,2,Borde Costero,30-12-1899 7:07:00,30-12-1899 0:07:00,Resto,1,30-12-1899 7:03:30,Transporte privado,Otros,"9,588"
10652,4,1,Estudio,No aplica,Puerto Natales,Puerto natales,,Pasajero,Auto,1,3,8,0,13,0,"-51.72552,-72.50827",2,4.Borde Costero,30-12-1899 7:30:00,32,Residencial Sur,30-12-1899 8:00:00,30-12-1899 0:30:00,Punta mañana (7:30-10-30),1,30-12-1899 7:45:00,Transporte privado,Estudio,"17,559"
10652,4,2,Volver a casa,Estudio,Puerto Natales,Puerto natales,,Pasajero,Auto,0,1,13,20,14,10,"-51.72962, -72.48742",32,5.Residencial Sur,30-12-1899 13:00:00,2,Borde Costero,30-12-1899 13:20:00,30-12-1899 0:20:00,Mediodia (11:30-14:00),1,30-12-1899 13:10:00,Transporte privado,Otros,"17,559"
10652,4,3,Estudio,No aplica,Puerto Natales,Puerto natales,,Pasajero,Auto,1,3,14,30,16,0,"-51.72552,-72.50827",2,4.Borde Costero,30-12-1899 14:10:00,32,Residencial Sur,30-12-1899 14:30:00,30-12-1899 0:20:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 14:20:00,Transporte privado,Estudio,"17,559"
10652,4,4,Volver a casa,Estudio,Puerto Natales,Puerto natales,,Pasajero,Auto,0,1,16,20,16,50,"-51.72962, -72.48742",32,5.Residencial Sur,30-12-1899 16:00:00,2,Borde Costero,30-12-1899 16:20:00,30-12-1899 0:20:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 16:10:00,Transporte privado,Otros,"17,559"
10652,4,5,Recreacion,No aplica,Puerto Natales,Puerto natales,,Pasajero,Auto,0,1,17,0,18,0,"-51.72552,-72.50827",2,4.Borde Costero,30-12-1899 16:50:00,21,Residencial Central,30-12-1899 17:00:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 16:55:00,Transporte privado,Otros,"17,559"
10652,4,6,Volver a casa,Recreacion,Puerto Natales,Puerto natales,,Pasajero,Auto,0,1,18,10,99,99,"-51.7311694, -72.5055604",21,2.Residencial Central,30-12-1899 18:00:00,2,Borde Costero,30-12-1899 18:10:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 18:05:00,Transporte privado,Otros,"17,559"
10661,1,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Sector Publico,Desconocido,Enteramente a pie,0,1,8,10,9,20,"-51.72486,-72.51031",2,4.Borde Costero,30-12-1899 8:09:00,2,Borde Costero,30-12-1899 8:10:00,30-12-1899 0:01:00,Punta mañana (7:30-10-30),1,30-12-1899 8:09:30,Caminata,Trabajo,"10,278"
10661,1,2,Trabajo,No aplica,Puerto Natales,Cerro Castillo,Sector Publico,Chofer,Auto,0,1,9,21,12,15,"-51.7251882, -72.5098216",2,4.Borde Costero,30-12-1899 9:20:00,0,Zona Externa,30-12-1899 9:21:00,30-12-1899 0:01:00,Punta mañana (7:30-10-30),1,30-12-1899 9:20:30,Transporte privado,Trabajo,"10,278"
10661,1,3,Trabajo,No aplica,Cerro Castillo,Puerto natales,Sector Publico,Chofer,Auto,0,1,14,25,17,40,"-51.256977, -72.341225",0,0.Zona Externa,30-12-1899 12:15:00,2,Borde Costero,30-12-1899 14:25:00,30-12-1899 2:10:00,Mediodia (11:30-14:00),1,30-12-1899 13:20:00,Transporte privado,Trabajo,"10,278"
10661,1,4,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,0,1,17,45,99,99,"-51.7251882, -72.5098216",2,4.Borde Costero,30-12-1899 17:40:00,2,Borde Costero,30-12-1899 17:45:00,30-12-1899 0:05:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 17:42:30,Caminata,Otros,"10,278"
10662,1,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Servicios,Chofer,Auto,0,1,8,15,17,0,"-51.72486,-72.51031",2,4.Borde Costero,30-12-1899 8:00:00,4,Centro,30-12-1899 8:15:00,30-12-1899 0:15:00,Punta mañana (7:30-10-30),1,30-12-1899 8:07:30,Transporte privado,Trabajo,"10,669"
10662,1,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,17,15,99,99,"-51.7254695, -72.5047977999999",4,3.Centro,30-12-1899 17:00:00,2,Borde Costero,30-12-1899 17:15:00,30-12-1899 0:15:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 17:07:30,Transporte privado,Otros,"10,669"
10662,4,1,Estudio,No aplica,Puerto Natales,Puerto natales,,Desconocido,Bicicleta,0,1,7,58,13,0,"-51.72486,-72.51031",2,4.Borde Costero,30-12-1899 7:45:00,32,Residencial Sur,30-12-1899 7:58:00,30-12-1899 0:13:00,Punta mañana (7:30-10-30),1,30-12-1899 7:51:30,Bicicleta,Estudio,"13,075"
10662,4,2,Volver a casa,Estudio,Puerto Natales,Puerto natales,,Desconocido,Bicicleta,0,1,13,15,14,15,"-51.72962, -72.48742",32,5.Residencial Sur,30-12-1899 13:00:00,2,Borde Costero,30-12-1899 13:15:00,30-12-1899 0:15:00,Mediodia (11:30-14:00),1,30-12-1899 13:07:30,Bicicleta,Otros,"13,075"
10662,4,3,Estudio,No aplica,Puerto Natales,Puerto natales,,Desconocido,Bicicleta,0,1,14,25,17,0,"-51.72486,-72.51031",2,4.Borde Costero,30-12-1899 14:15:00,32,Residencial Sur,30-12-1899 14:25:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 14:20:00,Bicicleta,Estudio,"13,075"
10662,4,4,Volver a casa,Estudio,Puerto Natales,Puerto natales,,Desconocido,Bicicleta,0,1,17,15,99,99,"-51.72962, -72.48742",32,5.Residencial Sur,30-12-1899 17:00:00,2,Borde Costero,30-12-1899 17:15:00,30-12-1899 0:15:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 17:07:30,Bicicleta,Otros,"13,075"
10671,1,1,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,10,0,10,1,"-51.72683,-72.50955",3,3.Centro,30-12-1899 9:45:00,46,Residencial Perimetral,30-12-1899 10:00:00,30-12-1899 0:15:00,Punta mañana (7:30-10-30),1,30-12-1899 9:52:30,Transporte privado,Otros,"4,822"
10671,1,2,Trabajo,No aplica,Puerto Natales,Puerto natales,Comercio,Chofer,Auto,0,1,10,5,13,0,"-51.738271, -72.485894",46,7.Residencial Perimetral,30-12-1899 10:01:00,14,Centro,30-12-1899 10:05:00,30-12-1899 0:04:00,Punta mañana (7:30-10-30),1,30-12-1899 10:03:00,Transporte privado,Trabajo,"4,822"
10671,1,3,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,13,20,15,20,"-51.7263911, -72.5005379999999",14,3.Centro,30-12-1899 13:00:00,3,Centro,30-12-1899 13:20:00,30-12-1899 0:20:00,Mediodia (11:30-14:00),1,30-12-1899 13:10:00,Transporte privado,Otros,"4,822"
10671,1,4,Trabajo,No aplica,Puerto Natales,Puerto natales,Comercio,Chofer,Auto,0,1,15,30,20,30,"-51.72683,-72.50955",3,3.Centro,30-12-1899 15:20:00,14,Centro,30-12-1899 15:30:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:25:00,Transporte privado,Trabajo,"4,822"
10671,1,5,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,20,40,99,99,"-51.7263911, -72.5005379999999",14,3.Centro,30-12-1899 20:30:00,3,Centro,30-12-1899 20:40:00,30-12-1899 0:10:00,Resto,1,30-12-1899 20:35:00,Transporte privado,Otros,"4,822"
10671,2,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Comercio,Chofer,Auto,0,1,10,0,12,30,"-51.72683,-72.50955",3,3.Centro,30-12-1899 9:45:00,14,Centro,30-12-1899 10:00:00,30-12-1899 0:15:00,Punta mañana (7:30-10-30),1,30-12-1899 9:52:30,Transporte privado,Trabajo,"5,103"
10671,2,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,12,40,15,20,"-51.7290769, -72.500447",14,3.Centro,30-12-1899 12:30:00,3,Centro,30-12-1899 12:40:00,30-12-1899 0:10:00,Mediodia (11:30-14:00),1,30-12-1899 12:35:00,Transporte privado,Otros,"5,103"
10671,2,3,Trabajo,No aplica,Puerto Natales,Puerto natales,Comercio,Chofer,Auto,0,1,15,30,20,0,"-51.72683,-72.50955",3,3.Centro,30-12-1899 15:20:00,14,Centro,30-12-1899 15:30:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:25:00,Transporte privado,Trabajo,"5,103"
10671,2,4,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,20,20,99,99,"-51.7290769, -72.500447",14,3.Centro,30-12-1899 20:00:00,3,Centro,30-12-1899 20:20:00,30-12-1899 0:20:00,Punta Tarde (18:00-20:00),1,30-12-1899 20:10:00,Transporte privado,Otros,"5,103"
10671,3,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Comercio,Chofer,Auto,0,1,10,0,13,0,"-51.72683,-72.50955",3,3.Centro,30-12-1899 9:45:00,46,Residencial Perimetral,30-12-1899 10:00:00,30-12-1899 0:15:00,Punta mañana (7:30-10-30),1,30-12-1899 9:52:30,Transporte privado,Trabajo,"9,47"
10671,3,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,13,15,15,20,"-51.738271, -72.485894",46,7.Residencial Perimetral,30-12-1899 13:00:00,3,Centro,30-12-1899 13:15:00,30-12-1899 0:15:00,Mediodia (11:30-14:00),1,30-12-1899 13:07:30,Transporte privado,Otros,"9,47"
10671,3,3,Trabajo,No aplica,Puerto Natales,Puerto natales,Comercio,Chofer,Auto,0,1,15,30,20,30,"-51.72683,-72.50955",3,3.Centro,30-12-1899 15:20:00,46,Residencial Perimetral,30-12-1899 15:30:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:25:00,Transporte privado,Trabajo,"9,47"
10671,3,4,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,20,40,99,99,"-51.738271, -72.485894",46,7.Residencial Perimetral,30-12-1899 20:30:00,3,Centro,30-12-1899 20:40:00,30-12-1899 0:10:00,Resto,1,30-12-1899 20:35:00,Transporte privado,Otros,"9,47"
10681,1,1,De salud,No aplica,Puerto Natales,Puerto natales,,Desconocido,Taxi o radiotaxi,0,1,8,15,11,0,"-51.72592,-72.50462",4,3.Centro,30-12-1899 8:00:00,42,Residencial Perimetral,30-12-1899 8:15:00,30-12-1899 0:15:00,Punta mañana (7:30-10-30),1,30-12-1899 8:07:30,Transporte privado,Otros,"4,115"
10681,1,2,Volver a casa,De salud,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,16,20,11,30,99,99,"-51.7320762, -72.4767716",42,7.Residencial Perimetral,30-12-1899 11:00:00,4,Centro,30-12-1899 11:30:00,30-12-1899 0:30:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 11:15:00,Caminata,Otros,"4,115"
10682,2,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Comercio,Desconocido,Enteramente a pie,3,5,10,0,13,0,"-51.72592,-72.50462",4,3.Centro,30-12-1899 9:55:00,32,Residencial Sur,30-12-1899 10:00:00,30-12-1899 0:05:00,Punta mañana (7:30-10-30),1,30-12-1899 9:57:30,Caminata,Trabajo,"4,367"
10682,2,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,3,5,13,5,14,55,"-51.72962, -72.48742",32,5.Residencial Sur,30-12-1899 13:00:00,4,Centro,30-12-1899 13:05:00,30-12-1899 0:05:00,Mediodia (11:30-14:00),1,30-12-1899 13:02:30,Caminata,Otros,"4,367"
10682,2,3,Trabajo,No aplica,Puerto Natales,Puerto natales,Comercio,Desconocido,Enteramente a pie,3,5,15,0,20,0,"-51.72592,-72.50462",4,3.Centro,30-12-1899 14:55:00,32,Residencial Sur,30-12-1899 15:00:00,30-12-1899 0:05:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 14:57:30,Caminata,Trabajo,"4,367"
10682,2,4,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,3,5,20,5,99,99,"-51.72962, -72.48742",32,5.Residencial Sur,30-12-1899 20:00:00,4,Centro,30-12-1899 20:05:00,30-12-1899 0:05:00,Punta Tarde (18:00-20:00),1,30-12-1899 20:02:30,Caminata,Otros,"4,367"
10691,1,1,Buscar o dejar a alguien,No aplica,Puerto Natales,Torres del Paine,,Chofer,Auto,0,1,15,0,20,0,"-51.72015,-72.50222",5,1.Residencial Norte,30-12-1899 11:00:00,0,Zona Externa,30-12-1899 15:00:00,30-12-1899 4:00:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 13:00:00,Transporte privado,Otros,"17,478"
10691,1,2,Volver a casa,Buscar o dejar a alguien,Torres del Paine,Puerto natales,,Chofer,Auto,0,1,22,50,99,99,"-51.259873, -72.345693",0,0.Zona Externa,30-12-1899 20:00:00,5,Residencial Norte,30-12-1899 22:50:00,30-12-1899 2:50:00,Punta Tarde (18:00-20:00),1,30-12-1899 21:25:00,Transporte privado,Otros,"17,478"
10691,2,1,Buscar o dejar a alguien,No aplica,Puerto Natales,Torres del Paine,,Pasajero,Auto,0,1,15,0,20,0,"-51.72015,-72.50222",5,1.Residencial Norte,30-12-1899 11:00:00,0,Zona Externa,30-12-1899 15:00:00,30-12-1899 4:00:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 13:00:00,Transporte privado,Otros,"17,478"
10691,2,2,Volver a casa,Buscar o dejar a alguien,Torres del Paine,Puerto natales,,Pasajero,Auto,0,1,22,50,99,99,"-51.259873, -72.345693",0,0.Zona Externa,30-12-1899 20:00:00,5,Residencial Norte,30-12-1899 22:50:00,30-12-1899 2:50:00,Punta Tarde (18:00-20:00),1,30-12-1899 21:25:00,Transporte privado,Otros,"17,478"
10691,3,1,Buscar o dejar a alguien,No aplica,Puerto Natales,Torres del Paine,,Pasajero,Auto,0,1,15,0,20,0,"-51.72015,-72.50222",5,1.Residencial Norte,30-12-1899 11:00:00,0,Zona Externa,30-12-1899 15:00:00,30-12-1899 4:00:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 13:00:00,Transporte privado,Otros,"16,961"
10691,3,2,Volver a casa,Buscar o dejar a alguien,Torres del Paine,Puerto natales,,Pasajero,Auto,0,1,22,50,99,99,"-51.259873, -72.345693",0,0.Zona Externa,30-12-1899 20:00:00,5,Residencial Norte,30-12-1899 22:50:00,30-12-1899 2:50:00,Punta Tarde (18:00-20:00),1,30-12-1899 21:25:00,Transporte privado,Otros,"16,961"
10692,1,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Industria,Chofer,Auto,0,1,8,0,12,0,"-51.72015,-72.50222",5,1.Residencial Norte,30-12-1899 7:50:00,0,Zona Externa,30-12-1899 8:00:00,30-12-1899 0:10:00,Punta mañana (7:30-10-30),1,30-12-1899 7:55:00,Transporte privado,Trabajo,"30,003"
10692,1,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,12,15,13,50,"-51.736952, -72.464680",0,0.Zona Externa,30-12-1899 12:00:00,5,Residencial Norte,30-12-1899 12:15:00,30-12-1899 0:15:00,Mediodia (11:30-14:00),1,30-12-1899 12:07:30,Transporte privado,Otros,"30,003"
10692,1,3,Trabajo,No aplica,Puerto Natales,Puerto natales,Industria,Chofer,Auto,0,1,14,0,18,0,"-51.72015,-72.50222",5,1.Residencial Norte,30-12-1899 13:50:00,0,Zona Externa,30-12-1899 14:00:00,30-12-1899 0:10:00,Mediodia (11:30-14:00),1,30-12-1899 13:55:00,Transporte privado,Trabajo,"30,003"
10692,1,4,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,18,10,99,99,"-51.736952, -72.464680",0,0.Zona Externa,30-12-1899 18:00:00,5,Residencial Norte,30-12-1899 18:10:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 18:05:00,Transporte privado,Otros,"30,003"
10692,3,1,Estudio,No aplica,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,8,10,7,55,13,0,"-51.72015,-72.50222",5,1.Residencial Norte,30-12-1899 7:45:00,4,Centro,30-12-1899 7:55:00,30-12-1899 0:10:00,Punta mañana (7:30-10-30),1,30-12-1899 7:50:00,Caminata,Estudio,"27,547"
10692,3,2,Volver a casa,Estudio,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,8,10,13,10,99,99,"-51.7259235999999, -72.5036054",4,3.Centro,30-12-1899 13:00:00,5,Residencial Norte,30-12-1899 13:10:00,30-12-1899 0:10:00,Mediodia (11:30-14:00),1,30-12-1899 13:05:00,Caminata,Otros,"27,547"
10701,2,1,Recreacion,No aplica,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,7,15,14,30,18,15,"-51.72146,-72.49394",7,1.Residencial Norte,30-12-1899 14:15:00,32,Residencial Sur,30-12-1899 14:30:00,30-12-1899 0:15:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 14:22:30,Caminata,Otros,"5,822"
10701,2,2,Volver a casa,Recreacion,Puerto Natales,Puerto natales,,Desconocido,Taxi o radiotaxi,0,1,18,30,99,99,"-51.72962, -72.48742",32,5.Residencial Sur,30-12-1899 18:15:00,7,Residencial Norte,30-12-1899 18:30:00,30-12-1899 0:15:00,Punta Tarde (18:00-20:00),1,30-12-1899 18:22:30,Transporte privado,Otros,"5,822"
10702,1,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Otro,Desconocido,Taxi colectivo,0,1,7,31,13,30,"-51.72146,-72.49394",7,1.Residencial Norte,30-12-1899 7:30:00,22,Centro,30-12-1899 7:31:00,30-12-1899 0:01:00,Punta mañana (7:30-10-30),1,30-12-1899 7:30:30,Trasnporte publico,Trabajo,"13,125"
10702,1,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Desconocido,Taxi colectivo,0,1,13,40,15,30,"-51.7309674, -72.4989325",22,3.Centro,30-12-1899 13:30:00,7,Residencial Norte,30-12-1899 13:40:00,30-12-1899 0:10:00,Mediodia (11:30-14:00),1,30-12-1899 13:35:00,Trasnporte publico,Otros,"13,125"
10702,1,3,Trabajo,No aplica,Puerto Natales,Puerto natales,Otro,Desconocido,Taxi colectivo,0,1,15,31,19,0,"-51.72146,-72.49394",7,1.Residencial Norte,30-12-1899 15:30:00,22,Centro,30-12-1899 15:31:00,30-12-1899 0:01:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:30:30,Trasnporte publico,Trabajo,"13,125"
10702,1,4,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Desconocido,Taxi colectivo,0,1,19,10,99,99,"-51.7309674, -72.4989325",22,3.Centro,30-12-1899 19:00:00,7,Residencial Norte,30-12-1899 19:10:00,30-12-1899 0:10:00,Punta Tarde (18:00-20:00),1,30-12-1899 19:05:00,Trasnporte publico,Otros,"13,125"
10702,2,1,De compras,No aplica,Puerto Natales,Puerto natales,,Desconocido,Taxi colectivo,0,1,16,10,20,0,"-51.72146,-72.49394",7,1.Residencial Norte,30-12-1899 16:00:00,14,Centro,30-12-1899 16:10:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 16:05:00,Trasnporte publico,Otros,"16,961"
10702,2,2,Volver a casa,De compras,Puerto Natales,Puerto natales,,Desconocido,Taxi colectivo,0,1,20,10,99,99,"-51.7269644, -72.5013941",14,3.Centro,30-12-1899 20:00:00,7,Residencial Norte,30-12-1899 20:10:00,30-12-1899 0:10:00,Punta Tarde (18:00-20:00),1,30-12-1899 20:05:00,Trasnporte publico,Otros,"16,961"
10702,3,1,Recreacion,No aplica,Puerto Natales,Puerto natales,,Pasajero,Auto,0,1,16,15,18,0,"-51.72146,-72.49394",7,1.Residencial Norte,30-12-1899 16:00:00,38,Residencial Sur,30-12-1899 16:15:00,30-12-1899 0:15:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 16:07:30,Transporte privado,Otros,"15,572"
10702,3,2,Volver a casa,Recreacion,Puerto Natales,Puerto natales,,Pasajero,Auto,0,1,18,15,99,99,"-51.7314957, -72.4912253999999",38,5.Residencial Sur,30-12-1899 18:00:00,7,Residencial Norte,30-12-1899 18:15:00,30-12-1899 0:15:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 18:07:30,Transporte privado,Otros,"15,572"
10711,1,1,De salud,No aplica,Puerto Natales,Puerto natales,,Desconocido,Taxi o radiotaxi,0,1,10,40,13,15,"-51.71946,-72.49387",7,1.Residencial Norte,30-12-1899 10:30:00,22,Centro,30-12-1899 10:40:00,30-12-1899 0:10:00,Punta mañana (7:30-10-30),1,30-12-1899 10:35:00,Transporte privado,Otros,"8,267"
10711,1,2,Volver a casa,De salud,Puerto Natales,Puerto natales,,Desconocido,Taxi o radiotaxi,0,1,13,30,99,99,"-51.7312302, -72.5000924",22,3.Centro,30-12-1899 13:15:00,7,Residencial Norte,30-12-1899 13:30:00,30-12-1899 0:15:00,Mediodia (11:30-14:00),1,30-12-1899 13:22:30,Transporte privado,Otros,"8,267"
10711,2,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Servicios,Desconocido,Bus institucional,0,1,8,5,17,15,"-51.71946,-72.49387",7,1.Residencial Norte,30-12-1899 7:45:00,0,Zona Externa,30-12-1899 8:05:00,30-12-1899 0:20:00,Punta mañana (7:30-10-30),1,30-12-1899 7:55:00,Transporte privado,Trabajo,"8,519"
10711,2,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Desconocido,Bus institucional,0,1,17,40,99,99,"-51.698904, -72.521439",0,0.Zona Externa,30-12-1899 17:15:00,7,Residencial Norte,30-12-1899 17:40:00,30-12-1899 0:25:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 17:27:30,Transporte privado,Otros,"8,519"
10712,1,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Servicios,Desconocido,Enteramente a pie,3,5,9,5,14,0,"-51.71946,-72.49387",7,1.Residencial Norte,30-12-1899 9:00:00,29,Residencial Central,30-12-1899 9:05:00,30-12-1899 0:05:00,Punta mañana (7:30-10-30),1,30-12-1899 9:02:30,Caminata,Trabajo,"10,056"
